artist,album,title,personnel_type,name,score
Kashif,Send Me Your Love,Edgartown Groove,Album Personnel,V. Jeffrey Smith,29.50
Kashif,Send Me Your Love,Edgartown Groove,Album Personnel,Kenny G,29.50
Kashif,Send Me Your Love,Edgartown Groove,Album Personnel,Roy Wooten,29.50
Kashif,Send Me Your Love,Edgartown Groove,Album Personnel,Eddie Martinez,29.50
Kashif,Send Me Your Love,Edgartown Groove,Album Personnel,Ira Siegel,29.50
Kashif,Send Me Your Love,Edgartown Groove,Album Personnel,"Ronald ""Head"" Drayton",29.50
Kashif,Send Me Your Love,Edgartown Groove,Album Personnel,Joseph Wooten,29.50
Kashif,Send Me Your Love,Edgartown Groove,Album Personnel,Steve Horton,29.50
Kashif,Send Me Your Love,Edgartown Groove,Album Personnel,Hush Productions,29.50
Kashif,Send Me Your Love,Edgartown Groove,Album Personnel,Mel Dixon,29.50
Kashif,Send Me Your Love,Edgartown Groove,Album Personnel,Waldo,29.50
Kashif,Send Me Your Love,Edgartown Groove,Album Personnel,Michelle Cobbs,29.50
Kashif,Send Me Your Love,Edgartown Groove,Album Personnel,Darroll Gustamachio,29.50
Andrew Gold,What's Wrong With This Picture?,Lonely Boy,Song Personnel,Mike Botts,29.50
Andrew Gold,What's Wrong With This Picture?,Lonely Boy,Song Personnel,Kenny Edwards,29.50
Andrew Gold,What's Wrong With This Picture?,Lonely Boy,Song Personnel,Andrew Gold,29.50
Andrew Gold,What's Wrong With This Picture?,Lonely Boy,Song Personnel,Linda Ronstadt,29.50
Andrew Gold,What's Wrong With This Picture?,Lonely Boy,Song Personnel,Peter Asher,29.50
Andrew Gold,What's Wrong With This Picture?,Lonely Boy,Song Personnel,Dan Dugmore,29.50
Andrew Gold,What's Wrong With This Picture?,Lonely Boy,Song Personnel,Waddy Wachtel,29.50
Andrew Gold,What's Wrong With This Picture?,Lonely Boy,Song Personnel,Brock Walsh,29.50
Andrew Gold,What's Wrong With This Picture?,Lonely Boy,Album Personnel,Doug Sax,29.50
Andrew Gold,What's Wrong With This Picture?,Lonely Boy,Album Personnel,Dennis Karmazyn,29.50
Andrew Gold,What's Wrong With This Picture?,Lonely Boy,Album Personnel,Charles Veal Jr.,29.50
Andrew Gold,What's Wrong With This Picture?,Lonely Boy,Album Personnel,David Campbell,29.50
Andrew Gold,What's Wrong With This Picture?,Lonely Boy,Album Personnel,Greg Ladanyi,29.50
Andrew Gold,What's Wrong With This Picture?,Lonely Boy,Album Personnel,John Kosh,29.50
Andrew Gold,What's Wrong With This Picture?,Lonely Boy,Album Personnel,Dennis Kirk,29.50
Andrew Gold,What's Wrong With This Picture?,Lonely Boy,Album Personnel,Ethan Russell,29.50
Andrew Gold,What's Wrong With This Picture?,Lonely Boy,Album Personnel,Val Garay,29.50
Andrew Gold,What's Wrong With This Picture?,Lonely Boy,Album Personnel,Peter Asher,29.50
Andrew Gold,What's Wrong With This Picture?,Lonely Boy,Album Personnel,Norman Epstein,29.50
Andrew Gold,What's Wrong With This Picture?,Lonely Boy,Album Personnel,Andy Kent,29.50
Lee Ritenour,The Captain's Journey,The Captain's Journey,Song Personnel,Ian Underwood,29.50
Lee Ritenour,The Captain's Journey,The Captain's Journey,Song Personnel,Abraham Laboriel,29.50
Lee Ritenour,The Captain's Journey,The Captain's Journey,Song Personnel,Steve Forman,29.50
Lee Ritenour,The Captain's Journey,The Captain's Journey,Song Personnel,Alex Acuña,29.50
Lee Ritenour,The Captain's Journey,The Captain's Journey,Song Personnel,Anthony Jackson,29.50
Lee Ritenour,The Captain's Journey,The Captain's Journey,Song Personnel,Lee Ritenour,29.50
Lee Ritenour,The Captain's Journey,The Captain's Journey,Song Personnel,Steve Gadd,29.50
Lee Ritenour,The Captain's Journey,The Captain's Journey,Song Personnel,Ed Walsh,29.50
Lee Ritenour,The Captain's Journey,The Captain's Journey,Song Personnel,Dave Grusin,29.50
Lee Ritenour,The Captain's Journey,The Captain's Journey,Song Personnel,David Nadien,29.50
Lee Ritenour,The Captain's Journey,The Captain's Journey,Song Personnel,Patrice Rushen,29.50
Lee Ritenour,The Captain's Journey,The Captain's Journey,Album Personnel,Lee Ritenour,29.50
Lee Ritenour,The Captain's Journey,The Captain's Journey,Album Personnel,Bruce Steinberg,29.50
Lee Ritenour,The Captain's Journey,The Captain's Journey,Album Personnel,Don Murray,29.50
Lee Ritenour,The Captain's Journey,The Captain's Journey,Album Personnel,Bernie Grundman,29.50
Lee Ritenour,The Captain's Journey,The Captain's Journey,Album Personnel,Tommy Vicari,29.50
Lee Ritenour,The Captain's Journey,The Captain's Journey,Album Personnel,Peter Chaikin,29.50
Lee Ritenour,The Captain's Journey,The Captain's Journey,Album Personnel,Dave Grusin,29.50
Lee Ritenour,The Captain's Journey,The Captain's Journey,Album Personnel,Howard Steele,29.50
Lee Ritenour,The Captain's Journey,The Captain's Journey,Album Personnel,Larry Rosen,29.50
Lee Ritenour,The Captain's Journey,The Captain's Journey,Album Personnel,Linda Tyler,29.50
Lee Ritenour,The Captain's Journey,The Captain's Journey,Album Personnel,Chris Gordon,29.50
Lee Ritenour,The Captain's Journey,The Captain's Journey,Album Personnel,Dennis Digher,29.50
Lee Ritenour,The Captain's Journey,The Captain's Journey,Album Personnel,Neil Dorfsman,29.50
Bertie Higgins,Just Another Day In Paradise,Just Another Day In Paradise,Album Personnel,Arch Pearson,29.50
Bertie Higgins,Just Another Day In Paradise,Just Another Day In Paradise,Album Personnel,Mike McCarty,29.50
Bertie Higgins,Just Another Day In Paradise,Just Another Day In Paradise,Album Personnel,Owen Hale,29.50
Bertie Higgins,Just Another Day In Paradise,Just Another Day In Paradise,Album Personnel,Bertie Higgins,29.50
Bertie Higgins,Just Another Day In Paradise,Just Another Day In Paradise,Album Personnel,Barry Richmond,29.50
Bertie Higgins,Just Another Day In Paradise,Just Another Day In Paradise,Album Personnel,Shelton Irwin,29.50
Bertie Higgins,Just Another Day In Paradise,Just Another Day In Paradise,Album Personnel,Doug Johnson,29.50
Bertie Higgins,Just Another Day In Paradise,Just Another Day In Paradise,Album Personnel,Scott MacLellan,29.50
Bertie Higgins,Just Another Day In Paradise,Just Another Day In Paradise,Album Personnel,John Healy,29.50
Bertie Higgins,Just Another Day In Paradise,Just Another Day In Paradise,Album Personnel,Steve Nathan,29.50
Bertie Higgins,Just Another Day In Paradise,Just Another Day In Paradise,Album Personnel,Norman Blake,29.50
Bertie Higgins,Just Another Day In Paradise,Just Another Day In Paradise,Album Personnel,Jeff Pinkham,29.50
Bertie Higgins,Just Another Day In Paradise,Just Another Day In Paradise,Album Personnel,M.C. Rather,29.50
Bertie Higgins,Just Another Day In Paradise,Just Another Day In Paradise,Album Personnel,Sonny Limbo,29.50
Bertie Higgins,Just Another Day In Paradise,Just Another Day In Paradise,Album Personnel,Lu Moss,29.50
Bertie Higgins,Just Another Day In Paradise,Just Another Day In Paradise,Album Personnel,Gary Baker,29.50
Bertie Higgins,Just Another Day In Paradise,Just Another Day In Paradise,Album Personnel,McCarty Graphics,29.50
Bertie Higgins,Just Another Day In Paradise,Just Another Day In Paradise,Album Personnel,Mickey Buckins,29.50
Bertie Higgins,Just Another Day In Paradise,Just Another Day In Paradise,Album Personnel,Ken Bell,29.50
Peaches & Herb,2 Hot!,Reunited,Song Personnel,Wade Marcus,29.50
Peaches & Herb,2 Hot!,Reunited,Album Personnel,James Gadson,29.50
Peaches & Herb,2 Hot!,Reunited,Album Personnel,Paulinho Da Costa,29.50
Peaches & Herb,2 Hot!,Reunited,Album Personnel,John Barnes,29.50
Peaches & Herb,2 Hot!,Reunited,Album Personnel,Jim McCrary,29.50
Peaches & Herb,2 Hot!,Reunited,Album Personnel,Mike Doud,29.50
Peaches & Herb,2 Hot!,Reunited,Album Personnel,David T. Walker,29.50
Peaches & Herb,2 Hot!,Reunited,Album Personnel,Jack Rouben,29.50
Peaches & Herb,2 Hot!,Reunited,Album Personnel,Benjamin Barrett,29.50
Peaches & Herb,2 Hot!,Reunited,Album Personnel,Melvin Ragin,29.50
Peaches & Herb,2 Hot!,Reunited,Album Personnel,Philip Chiang,29.50
Peaches & Herb,2 Hot!,Reunited,Album Personnel,Pete Robinson,29.50
Peaches & Herb,2 Hot!,Reunited,Album Personnel,Steve Pouliot,29.50
Peaches & Herb,2 Hot!,Reunited,Album Personnel,Rick Clifford,29.50
Peaches & Herb,2 Hot!,Reunited,Album Personnel,Tyrone Williams,29.50
Peaches & Herb,2 Hot!,Reunited,Album Personnel,"Bob ""Boogie"" Bowles",29.50
Peaches & Herb,2 Hot!,Reunited,Album Personnel,Freddie Perren,29.50
Peaches & Herb,2 Hot!,Reunited,Album Personnel,Larry Farrow,29.50
Peaches & Herb,2 Hot!,Reunited,Album Personnel,Bob Zimmitti,29.50
Peaches & Herb,2 Hot!,Reunited,Album Personnel,Electric Ivory Experience,29.50
Peaches & Herb,2 Hot!,Reunited,Album Personnel,Dino Fekaris,29.50
Gerry Rafferty,City To City,Baker Street,Song Personnel,Hugh Burns,29.25
Gerry Rafferty,City To City,Baker Street,Song Personnel,Gerry Rafferty,29.25
Gerry Rafferty,City To City,Baker Street,Song Personnel,Graham Preskett,29.25
Gerry Rafferty,City To City,Baker Street,Song Personnel,Henry Spinetti,29.25
Gerry Rafferty,City To City,Baker Street,Song Personnel,Tommy Eyre,29.25
Gerry Rafferty,City To City,Baker Street,Song Personnel,Glen LeFleur,29.25
Gerry Rafferty,City To City,Baker Street,Song Personnel,Nigel Jenkins,29.25
Gerry Rafferty,City To City,Baker Street,Song Personnel,Raphael Ravenscroft,29.25
Gerry Rafferty,City To City,Baker Street,Album Personnel,Barry Hammond,29.25
Gerry Rafferty,City To City,Baker Street,Album Personnel,Gerry Rafferty,29.25
Gerry Rafferty,City To City,Baker Street,Album Personnel,Declan O'Doherty,29.25
Gerry Rafferty,City To City,Baker Street,Album Personnel,John Patrick Byrne,29.25
Gerry Rafferty,City To City,Baker Street,Album Personnel,Hugh Murphy,29.25
Al Stewart,Year Of The Cat,Year Of The Cat,Song Personnel,Peter Wood,29.25
Al Stewart,Year Of The Cat,Year Of The Cat,Album Personnel,David Pack,29.25
Al Stewart,Year Of The Cat,Year Of The Cat,Album Personnel,Phil Kenzie,29.25
Al Stewart,Year Of The Cat,Year Of The Cat,Album Personnel,Tim Renwick,29.25
Al Stewart,Year Of The Cat,Year Of The Cat,Album Personnel,Stuart Elliott,29.25
Al Stewart,Year Of The Cat,Year Of The Cat,Album Personnel,Alan Parsons,29.25
Al Stewart,Year Of The Cat,Year Of The Cat,Album Personnel,Peter Wood,29.25
Al Stewart,Year Of The Cat,Year Of The Cat,Album Personnel,Peter White,29.25
Al Stewart,Year Of The Cat,Year Of The Cat,Album Personnel,Al Stewart,29.25
Al Stewart,Year Of The Cat,Year Of The Cat,Album Personnel,Hipgnosis,29.25
Al Stewart,Year Of The Cat,Year Of The Cat,Album Personnel,Andrew Powell,29.25
Al Stewart,Year Of The Cat,Year Of The Cat,Album Personnel,Tony Rivers,29.25
Al Stewart,Year Of The Cat,Year Of The Cat,Album Personnel,George Hardie,29.25
Al Stewart,Year Of The Cat,Year Of The Cat,Album Personnel,Bobby Bruce,29.25
Al Stewart,Year Of The Cat,Year Of The Cat,Album Personnel,John Perry,29.25
Al Stewart,Year Of The Cat,Year Of The Cat,Album Personnel,Stuart Calver,29.25
Al Stewart,Year Of The Cat,Year Of The Cat,Album Personnel,George Ford,29.25
Al Stewart,Year Of The Cat,Year Of The Cat,Album Personnel,Peter Christopherson,29.25
Al Stewart,Year Of The Cat,Year Of The Cat,Album Personnel,Colin Elgie,29.25
Al Stewart,Year Of The Cat,Year Of The Cat,Album Personnel,Graham Smith,29.25
Al Stewart,Year Of The Cat,Year Of The Cat,Album Personnel,Don Lobster,29.25
Al Stewart,Year Of The Cat,Year Of The Cat,Album Personnel,Marion Driscoll,29.25
Jan Hammer Group,Melodies,Don't You Know,Song Personnel,Jan Hammer,28.50
Jan Hammer Group,Melodies,Don't You Know,Song Personnel,Steven Kindler,28.50
Jan Hammer Group,Melodies,Don't You Know,Song Personnel,Fernando Saunders,28.50
Jan Hammer Group,Melodies,Don't You Know,Song Personnel,Ivona Reich,28.50
Jan Hammer Group,Melodies,Don't You Know,Album Personnel,Jan Hammer,28.50
Jan Hammer Group,Melodies,Don't You Know,Album Personnel,Richard Greenberg,28.50
Jan Hammer Group,Melodies,Don't You Know,Album Personnel,Bob Schachner,28.50
Jeff Pescetto,Disney's 75 Years Of Music & Memories,Ducktales,Song Personnel,Mark Mueller,28.50
